dihard2019_xvectors_15_1, {"der": 26.01, "eer": 59.18, "dcf": 0.9999}, {"der": 7.68, "eer": 7.275, "dcf": 0.6734}, {"der": 16.845, "eer": 33.2275, "dcf": 0.83665}
dihard2019_xvectors_15_2, {"der": 8.13, "eer": 8.101, "dcf": 0.6508}, {"der": 7.42, "eer": 6.588, "dcf": 0.6426}, {"der": 7.775, "eer": 7.3445, "dcf": 0.6467}
dihard2019_xvectors_20_0, {"der": 6.16, "eer": 5.623, "dcf": 0.5397}, {"der": 5.32, "eer": 4.045, "dcf": 0.4856}, {"der": 5.74, "eer": 4.834, "dcf": 0.5126499999999999}
dihard2019_xvectors_20_1, {"der": 7.25, "eer": 7.169, "dcf": 0.604}, {"der": 6.45, "eer": 5.763, "dcf": 0.5708}, {"der": 6.85, "eer": 6.465999999999999, "dcf": 0.5873999999999999}
dihard2019_xvectors_20_2, {"der": 5.65, "eer": 4.179, "dcf": 0.4623}, {"der": 11.56, "eer": 10.48, "dcf": 0.9284}, {"der": 8.605, "eer": 7.3295, "dcf": 0.69535}
dihard2019_lstm_ivectors_5_0, {"der": 18.53, "eer": 21.19, "dcf": 0.9872}, {"der": 21.06, "eer": 25.58, "dcf": 0.9977}, {"der": 19.795, "eer": 23.384999999999998, "dcf": 0.99245}
dihard2019_lstm_ivectors_5_1, {"der": 19.32, "eer": 21.56, "dcf": 0.9567}, {"der": 18.24, "eer": 20.39, "dcf": 0.9579}, {"der": 18.78, "eer": 20.975, "dcf": 0.9573}
dihard2019_lstm_ivectors_10_0, {"der": 18.76, "eer": 23.45, "dcf": 0.9946}, {"der": 16.29, "eer": 18.89, "dcf": 0.9748}, {"der": 17.525, "eer": 21.17, "dcf": 0.9847}
dihard2019_lstm_ivectors_10_1, {"der": 14.58, "eer": 16.11, "dcf": 0.9645}, {"der": 17.59, "eer": 19.92, "dcf": 0.95}, {"der": 16.085, "eer": 18.015, "dcf": 0.9572499999999999}
dihard2019_lstm_ivectors_15_0, {"der": 14.47, "eer": 16.92, "dcf": 0.9464}, {"der": 17.04, "eer": 18.98, "dcf": 0.9266}, {"der": 15.754999999999999, "eer": 17.950000000000003, "dcf": 0.9365}
dihard2019_lstm_ivectors_15_1, {"der": 12.31, "eer": 13.7, "dcf": 0.8484}, {"der": 15.22, "eer": 16.47, "dcf": 0.8783}, {"der": 13.765, "eer": 15.084999999999999, "dcf": 0.8633500000000001}
dihard2019_lstm_ivectors_20_0, {"der": 11.32, "eer": 12.83, "dcf": 0.861}, {"der": 12.42, "eer": 13.58, "dcf": 0.9217}, {"der": 11.870000000000001, "eer": 13.205, "dcf": 0.89135}
dihard2019_lstm_ivectors_20_1, {"der": 9.85, "eer": 10.16, "dcf": 0.7595}, {"der": 13.49, "eer": 14.53, "dcf": 0.9083}, {"der": 11.67, "eer": 12.344999999999999, "dcf": 0.8339}
dihard2019_lstm_xvectors_5_0, {"der": 21.58, "eer": 28.6, "dcf": 0.9978}, {"der": 22.17, "eer": 33.32, "dcf": 0.9992}, {"der": 21.875, "eer": 30.96, "dcf": 0.9984999999999999}
dihard2019_lstm_xvectors_5_1, {"der": 23.2, "eer": 32.93, "dcf": 0.9957}, {"der": 22.56, "eer": 45.89, "dcf": 0.9999}, {"der": 22.88, "eer": 39.41, "dcf": 0.9978}
dihard2019_lstm_xvectors_10_0, {"der": 17.62, "eer": 24.41, "dcf": 0.9979}, {"der": 18.65, "eer": 23.52, "dcf": 0.9913}, {"der": 18.134999999999998, "eer": 23.965, "dcf": 0.9945999999999999}
dihard2019_lstm_xvectors_10_1, {"der": 18.53, "eer": 23.57, "dcf": 0.9968}, {"der": 16.41, "eer": 20.61, "dcf": 0.997}, {"der": 17.47, "eer": 22.09, "dcf": 0.9969}
dihard2019_lstm_xvectors_15_0, {"der": 16.3, "eer": 22.23, "dcf": 0.9997}, {"der": 18.41, "eer": 22.26, "dcf": 0.9704}, {"der": 17.355, "eer": 22.245, "dcf": 0.98505}
dihard2019_lstm_xvectors_15_1, {"der": 18.55, "eer": 24.32, "dcf": 0.9944}, {"der": 18.31, "eer": 25.16, "dcf": 0.9998}, {"der": 18.43, "eer": 24.740000000000002, "dcf": 0.9971}
dihard2019_lstm_xvectors_20_0, {"der": 14.29, "eer": 18.02, "dcf": 0.993}, {"der": 16.58, "eer": 21.84, "dcf": 0.9995}, {"der": 15.434999999999999, "eer": 19.93, "dcf": 0.9962500000000001}
dihard2019_lstm_xvectors_20_1, {"der": 13.84, "eer": 18.62, "dcf": 0.9937}, {"der": 14.8, "eer": 18.42, "dcf": 0.9998}, {"der": 14.32, "eer": 18.520000000000003, "dcf": 0.99675}
dihard2019_lstm2_ivectors_5_0, {"der": 19.76, "eer": 27.92, "dcf": 0.9994}, {"der": 20.96, "eer": 25.38, "dcf": 0.9986}, {"der": 20.36, "eer": 26.65, "dcf": 0.999}
dihard2019_lstm2_ivectors_5_1, {"der": 19.66, "eer": 25.36, "dcf": 0.9996}, {"der": 19.15, "eer": 23.86, "dcf": 0.9748}, {"der": 19.405, "eer": 24.61, "dcf": 0.9872000000000001}
dihard2019_lstm2_ivectors_10_0, {"der": 14.7, "eer": 15.88, "dcf": 0.9462}, {"der": 14.14, "eer": 16.3, "dcf": 0.9355}, {"der": 14.42, "eer": 16.09, "dcf": 0.94085}
dihard2019_lstm2_ivectors_10_1, {"der": 14.73, "eer": 15.82, "dcf": 0.9131}, {"der": 17.18, "eer": 19.6, "dcf": 0.974}, {"der": 15.955, "eer": 17.71, "dcf": 0.94355}
dihard2019_lstm2_ivectors_15_0, {"der": 14.6, "eer": 17.51, "dcf": 0.9695}, {"der": 19.9, "eer": 30.95, "dcf": 0.989}, {"der": 17.25, "eer": 24.23, "dcf": 0.97925}
dihard2019_lstm2_ivectors_15_1, {"der": 13.29, "eer": 14.86, "dcf": 0.8467}, {"der": 13.4, "eer": 14.6, "dcf": 0.9189}, {"der": 13.344999999999999, "eer": 14.73, "dcf": 0.8828}
dihard2019_lstm2_ivectors_20_0, {"der": 12.86, "eer": 13.94, "dcf": 0.8531}, {"der": 12.19, "eer": 13.74, "dcf": 0.9474}, {"der": 12.524999999999999, "eer": 13.84, "dcf": 0.90025}
dihard2019_lstm2_ivectors_20_1, {"der": 13.73, "eer": 14.84, "dcf": 0.8627}, {"der": 12.78, "eer": 14.17, "dcf": 0.9621}, {"der": 13.254999999999999, "eer": 14.504999999999999, "dcf": 0.9124}
dihard2019_lstm2_xvectors_5_0, {"der": 21.52, "eer": 27.64, "dcf": 0.9994}, {"der": 22.08, "eer": 30.7, "dcf": 0.9986}, {"der": 21.799999999999997, "eer": 29.17, "dcf": 0.999}
dihard2019_lstm2_xvectors_5_1, {"der": 24.33, "eer": 32.05, "dcf": 0.9989}, {"der": 23.25, "eer": 29.34, "dcf": 1.0}, {"der": 23.79, "eer": 30.695, "dcf": 0.99945}
dihard2019_lstm2_xvectors_10_0, {"der": 16.59, "eer": 20.73, "dcf": 0.9951}, {"der": 21.18, "eer": 28.44, "dcf": 0.9998}, {"der": 18.884999999999998, "eer": 24.585, "dcf": 0.99745}
dihard2019_lstm2_xvectors_10_1, {"der": 16.94, "eer": 23.3, "dcf": 0.9934}, {"der": 18.72, "eer": 24.33, "dcf": 0.9993}, {"der": 17.83, "eer": 23.814999999999998, "dcf": 0.99635}
dihard2019_lstm2_xvectors_15_0, {"der": 19.6, "eer": 28.92, "dcf": 0.9992}, {"der": 18.3, "eer": 26.45, "dcf": 0.9866}, {"der": 18.950000000000003, "eer": 27.685000000000002, "dcf": 0.9929}
dihard2019_lstm2_xvectors_15_1, {"der": 16.65, "eer": 25.17, "dcf": 0.9992}, {"der": 15.61, "eer": 18.58, "dcf": 0.9881}, {"der": 16.13, "eer": 21.875, "dcf": 0.9936499999999999}
dihard2019_lstm2_xvectors_20_0, {"der": 17.61, "eer": 24.13, "dcf": 0.9974}, {"der": 12.58, "eer": 16.58, "dcf": 0.9967}, {"der": 15.094999999999999, "eer": 20.354999999999997, "dcf": 0.99705}
dihard2019_lstm2_xvectors_20_1, {"der": 13.88, "eer": 18.84, "dcf": 0.9928}, {"der": 18.7, "eer": 26.52, "dcf": 0.9983}, {"der": 16.29, "eer": 22.68, "dcf": 0.9955499999999999}
dihard2019_lstm1_ivectors_5_0, {"der": 20.49, "eer": 25.21, "dcf": 0.9942}, {"der": 20.28, "eer": 24.11, "dcf": 0.9757}, {"der": 20.384999999999998, "eer": 24.66, "dcf": 0.98495}
dihard2019_lstm1_ivectors_5_1, {"der": 19.66, "eer": 23.49, "dcf": 0.9854}, {"der": 21.4, "eer": 25.06, "dcf": 0.9996}, {"der": 20.53, "eer": 24.275, "dcf": 0.9925}
dihard2019_lstm1_ivectors_10_0, {"der": 14.08, "eer": 15.36, "dcf": 0.8719}, {"der": 15.32, "eer": 17.0, "dcf": 0.8972}, {"der": 14.7, "eer": 16.18, "dcf": 0.88455}
dihard2019_lstm1_ivectors_10_1, {"der": 15.66, "eer": 17.08, "dcf": 0.9518}, {"der": 17.83, "eer": 20.29, "dcf": 0.9804}, {"der": 16.744999999999997, "eer": 18.685, "dcf": 0.9661}
dihard2019_lstm1_ivectors_15_0, {"der": 11.67, "eer": 12.28, "dcf": 0.8054}, {"der": 17.76, "eer": 21.18, "dcf": 0.961}, {"der": 14.715, "eer": 16.73, "dcf": 0.8832}
dihard2019_lstm1_ivectors_15_1, {"der": 14.3, "eer": 16.07, "dcf": 0.9662}, {"der": 18.98, "eer": 21.18, "dcf": 0.9632}, {"der": 16.64, "eer": 18.625, "dcf": 0.9646999999999999}
dihard2019_lstm1_ivectors_20_0, {"der": 12.56, "eer": 14.04, "dcf": 0.946}, {"der": 18.13, "eer": 19.47, "dcf": 0.9845}, {"der": 15.344999999999999, "eer": 16.755, "dcf": 0.9652499999999999}
dihard2019_lstm1_ivectors_20_1, {"der": 10.13, "eer": 10.81, "dcf": 0.7274}, {"der": 12.68, "eer": 15.38, "dcf": 0.9245}, {"der": 11.405000000000001, "eer": 13.095, "dcf": 0.82595}
dihard2019_lstm1_xvectors_5_0, {"der": 21.47, "eer": 25.09, "dcf": 0.9896}, {"der": 19.25, "eer": 28.27, "dcf": 0.9995}, {"der": 20.36, "eer": 26.68, "dcf": 0.99455}
dihard2019_lstm1_xvectors_5_1, {"der": 21.45, "eer": 31.86, "dcf": 0.9994}, {"der": 21.68, "eer": 28.67, "dcf": 0.9994}, {"der": 21.564999999999998, "eer": 30.265, "dcf": 0.9994}
dihard2019_lstm1_xvectors_10_0, {"der": 21.9, "eer": 31.57, "dcf": 1.0}, {"der": 19.08, "eer": 24.36, "dcf": 0.9945}, {"der": 20.49, "eer": 27.965, "dcf": 0.99725}
dihard2019_lstm1_xvectors_10_1, {"der": 20.54, "eer": 61.2, "dcf": 1.0}, {"der": 20.54, "eer": 25.2, "dcf": 0.9997}, {"der": 20.54, "eer": 43.2, "dcf": 0.99985}
dihard2019_lstm1_xvectors_15_0, {"der": 14.94, "eer": 21.15, "dcf": 0.9996}, {"der": 13.14, "eer": 16.83, "dcf": 0.9938}, {"der": 14.04, "eer": 18.99, "dcf": 0.9967}
dihard2019_lstm1_xvectors_15_1, {"der": 18.86, "eer": 25.49, "dcf": 0.9998}, {"der": 12.93, "eer": 15.45, "dcf": 0.9746}, {"der": 15.895, "eer": 20.47, "dcf": 0.9872000000000001}
dihard2019_lstm1_xvectors_20_0, {"der": 18.92, "eer": 22.34, "dcf": 0.9999}, {"der": 12.55, "eer": 15.79, "dcf": 0.9707}, {"der": 15.735000000000001, "eer": 19.064999999999998, "dcf": 0.9853000000000001}
dihard2019_lstm1_xvectors_20_1, {"der": 12.11, "eer": 15.73, "dcf": 0.985}, {"der": 13.41, "eer": 16.28, "dcf": 0.9814}, {"der": 12.76, "eer": 16.005000000000003, "dcf": 0.9832000000000001}
dihard2019_lstm32_ivectors_1_0, {"der": 24.34, "eer": 32.58, "dcf": 0.9935}, {"der": 22.75, "eer": 31.02, "dcf": 0.9975}, {"der": 23.545, "eer": 31.799999999999997, "dcf": 0.9955}
dihard2019_lstm32_ivectors_1_1, {"der": 25.05, "eer": 34.85, "dcf": 1.0}, {"der": 24.8, "eer": 34.76, "dcf": 0.9946}, {"der": 24.925, "eer": 34.805, "dcf": 0.9973000000000001}
dihard2019_lstm32_ivectors_1_2, {"der": 25.05, "eer": 33.75, "dcf": 0.9872}, {"der": 24.85, "eer": 33.47, "dcf": 0.9905}, {"der": 24.950000000000003, "eer": 33.61, "dcf": 0.98885}
dihard2019_lstm32_ivectors_2_0, {"der": 24.4, "eer": 31.03, "dcf": 0.9969}, {"der": 23.35, "eer": 30.34, "dcf": 0.9977}, {"der": 23.875, "eer": 30.685000000000002, "dcf": 0.9973000000000001}
dihard2019_lstm32_ivectors_2_1, {"der": 21.21, "eer": 26.87, "dcf": 0.9986}, {"der": 24.19, "eer": 34.17, "dcf": 0.9973}, {"der": 22.700000000000003, "eer": 30.520000000000003, "dcf": 0.99795}
dihard2019_lstm32_ivectors_2_2, {"der": 22.97, "eer": 32.02, "dcf": 0.9981}, {"der": 23.68, "eer": 37.29, "dcf": 1.0}, {"der": 23.325, "eer": 34.655, "dcf": 0.99905}
dihard2019_lstm32_ivectors_3_0, {"der": 22.74, "eer": 28.38, "dcf": 0.9826}, {"der": 22.49, "eer": 29.18, "dcf": 0.9921}, {"der": 22.615, "eer": 28.78, "dcf": 0.98735}
dihard2019_lstm32_ivectors_3_1, {"der": 22.51, "eer": 28.24, "dcf": 0.9856}, {"der": 24.02, "eer": 31.78, "dcf": 0.9976}, {"der": 23.265, "eer": 30.009999999999998, "dcf": 0.9916}
dihard2019_lstm32_ivectors_3_2, {"der": 24.0, "eer": 35.57, "dcf": 0.9986}, {"der": 22.6, "eer": 28.46, "dcf": 0.9857}, {"der": 23.3, "eer": 32.015, "dcf": 0.9921500000000001}
dihard2019_lstm32_xvectors_1_0, {"der": 26.22, "eer": 35.19, "dcf": 0.9999}, {"der": 26.95, "eer": 42.74, "dcf": 0.9999}, {"der": 26.585, "eer": 38.965, "dcf": 0.9999}
dihard2019_lstm32_xvectors_1_1, {"der": 28.59, "eer": 41.77, "dcf": 0.9999}, {"der": 26.48, "eer": 41.33, "dcf": 0.9999}, {"der": 27.535, "eer": 41.55, "dcf": 0.9999}
dihard2019_lstm32_ivectors_1_0, {"der": 23.85, "eer": 29.81, "dcf": 0.9998}, {"der": 24.99, "eer": 36.24, "dcf": 0.9934}, {"der": 24.42, "eer": 33.025, "dcf": 0.9965999999999999}
dihard2019_lstm32_ivectors_1_1, {"der": 25.25, "eer": 32.0, "dcf": 0.9997}, {"der": 26.04, "eer": 35.13, "dcf": 0.9924}, {"der": 25.645, "eer": 33.565, "dcf": 0.99605}
dihard2019_lstm32_ivectors_1_2, {"der": 25.14, "eer": 33.26, "dcf": 0.9998}, {"der": 23.76, "eer": 35.41, "dcf": 0.997}, {"der": 24.450000000000003, "eer": 34.334999999999994, "dcf": 0.9984}
dihard2019_lstm32_ivectors_2_0, {"der": 22.33, "eer": 30.83, "dcf": 0.9979}, {"der": 24.2, "eer": 33.06, "dcf": 0.9907}, {"der": 23.265, "eer": 31.945, "dcf": 0.9943}
dihard2019_lstm32_ivectors_2_1, {"der": 21.73, "eer": 25.87, "dcf": 0.9991}, {"der": 23.19, "eer": 31.29, "dcf": 0.9998}, {"der": 22.46, "eer": 28.58, "dcf": 0.99945}
dihard2019_lstm32_ivectors_2_2, {"der": 24.06, "eer": 34.39, "dcf": 0.9998}, {"der": 23.34, "eer": 29.91, "dcf": 0.9984}, {"der": 23.7, "eer": 32.15, "dcf": 0.9991}
dihard2019_lstm32_ivectors_3_0, {"der": 21.09, "eer": 27.04, "dcf": 0.9938}, {"der": 23.33, "eer": 28.59, "dcf": 0.9997}, {"der": 22.21, "eer": 27.814999999999998, "dcf": 0.99675}
dihard2019_lstm32_ivectors_3_1, {"der": 20.39, "eer": 24.88, "dcf": 0.9601}, {"der": 22.58, "eer": 29.12, "dcf": 0.9997}, {"der": 21.485, "eer": 27.0, "dcf": 0.9799}
dihard2019_lstm32_ivectors_3_2, {"der": 21.04, "eer": 26.97, "dcf": 0.9974}, {"der": 24.08, "eer": 32.23, "dcf": 0.9996}, {"der": 22.56, "eer": 29.599999999999998, "dcf": 0.9984999999999999}
dihard2019_lstm32_xvectors_1_0, {"der": 27.36, "eer": 40.58, "dcf": 0.9983}, {"der": 24.82, "eer": 41.32, "dcf": 0.9999}, {"der": 26.09, "eer": 40.95, "dcf": 0.9991}
dihard2019_lstm32_xvectors_1_1, {"der": 26.68, "eer": 40.16, "dcf": 0.9982}, {"der": 26.6, "eer": 40.45, "dcf": 0.9999}, {"der": 26.64, "eer": 40.305, "dcf": 0.99905}
dihard2019_lstm32_xvectors_1_2, {"der": 28.72, "eer": 40.58, "dcf": 0.9996}, {"der": 25.97, "eer": 41.27, "dcf": 1.0}, {"der": 27.345, "eer": 40.925, "dcf": 0.9998}
dihard2019_lstm32_xvectors_2_0, {"der": 24.11, "eer": 38.8, "dcf": 0.9998}, {"der": 24.77, "eer": 36.42, "dcf": 0.999}, {"der": 24.439999999999998, "eer": 37.61, "dcf": 0.9994000000000001}
dihard2019_lstm32_xvectors_2_1, {"der": 25.38, "eer": 36.35, "dcf": 0.9999}, {"der": 24.69, "eer": 34.99, "dcf": 0.9998}, {"der": 25.035, "eer": 35.67, "dcf": 0.99985}
dihard2019_lstm32_xvectors_2_2, {"der": 27.31, "eer": 37.37, "dcf": 0.9996}, {"der": 25.56, "eer": 36.82, "dcf": 0.9999}, {"der": 26.435, "eer": 37.095, "dcf": 0.99975}
dihard2019_lstm32_xvectors_3_0, {"der": 27.05, "eer": 38.7, "dcf": 0.9997}, {"der": 24.17, "eer": 37.1, "dcf": 1.0}, {"der": 25.61, "eer": 37.900000000000006, "dcf": 0.99985}
dihard2019_lstm32_xvectors_3_1, {"der": 23.79, "eer": 32.72, "dcf": 0.9999}, {"der": 24.4, "eer": 34.83, "dcf": 0.9997}, {"der": 24.095, "eer": 33.775, "dcf": 0.9998}
dihard2019_lstm32_xvectors_3_2, {"der": 25.8, "eer": 36.55, "dcf": 0.9979}, {"der": 24.82, "eer": 32.95, "dcf": 0.9999}, {"der": 25.310000000000002, "eer": 34.75, "dcf": 0.9989}
